county_fips,state,county,total_hh,eligible_hh,enrolled_hh,gap_hh,gap_rate,lep_hh,lep_share,noncitizen_share,no_hs_share,high_income_share,poverty_share,gap_hh_rank,gap_rate_rank,gap_severity,gap_score,score_language,score_documentation,score_awareness,score_stigma,top_barrier,barrier_rank,barrier_scores,barrier_weight,priority_score,priority_rank,priority_tier
22113,22,113,21914,6999.5,3595,3404.5,0.4863918851346525,530,0.0241854522223236,0.014150199014571,0.1593298032087252,0.4847129688783426,0.1229351099753582,687,1765,moderate,63.67,77.01,48.27,53.51,58.96,language,"[""language"", ""stigma"", ""awareness"", ""documentation""]","{""language"": 77.01, ""documentation"": 48.27, ""awareness"": 53.51, ""stigma"": 58.96}",1.2,76.4,164,P1
22115,22,115,17754,5113.5,2286,2827.5,0.5529480786154297,270,0.0152078404866508,0.0139644920860899,0.1243590597323033,0.4852427621944351,0.1200292891742705,805,1256,high,65.17,65.08,47.67,47.44,63.66,language,"[""language"", ""stigma"", ""documentation"", ""awareness""]","{""language"": 65.08, ""documentation"": 47.67, ""awareness"": 47.44, ""stigma"": 63.66}",1.2,78.2,118,P1
22117,22,117,17651,6564.0,4827,1737.0,0.2646252285191956,109,0.0061752875191207,0.0054821168044564,0.1591304908727343,0.3867202991331936,0.1635034842218571,1245,2914,low,43.92,38.58,21.53,55.97,30.8,awareness,"[""awareness"", ""language"", ""stigma"", ""documentation""]","{""language"": 38.58, ""documentation"": 21.53, ""awareness"": 55.97, ""stigma"": 30.8}",1.1,48.31,1606,P3
22119,22,119,14761,6479.0,3652,2827.0,0.4363327674023769,47,0.0031840661201815,0.0063278896902373,0.1375769200031966,0.3068897771153716,0.1873179323894045,807,2145,moderate,59.3,22.93,25.37,53.69,52.3,awareness,"[""awareness"", ""stigma"", ""documentation"", ""language""]","{""language"": 22.93, ""documentation"": 25.37, ""awareness"": 53.69, ""stigma"": 52.3}",1.1,65.23,560,P2
22121,22,121,10400,1824.0,971,853.0,0.4676535087719298,399,0.0383653846153846,0.0108797802356683,0.1059779812737936,0.6416346153846154,0.0944230769230769,2006,1926,moderate,42.26,86.24,39.63,49.5,74.54,language,"[""language"", ""stigma"", ""awareness"", ""documentation""]","{""language"": 86.24, ""documentation"": 39.63, ""awareness"": 49.5, ""stigma"": 74.54}",1.2,50.71,1426,P3
22123,22,123,3875,1303.5,788,515.5,0.3954737245876486,4,0.0010322580645161,0.0032217834130118,0.1631195118321178,0.4260645161290322,0.1215483870967742,2450,2373,moderate,31.76,10.68,12.04,79.17,39.85,awareness,"[""awareness"", ""stigma"", ""documentation"", ""language""]","{""language"": 10.68, ""documentation"": 12.04, ""awareness"": 79.17, ""stigma"": 39.85}",1.1,34.94,2623,P4
22125,22,125,3911,764.0,482,282.0,0.369109947643979,0,0.0,0.0032507639295234,0.1540505786540934,0.6353873689593454,0.0833546407568396,2836,2534,low,24.45,0.0,12.13,77.07,59.41,awareness,"[""awareness"", ""stigma"", ""documentation"", ""language""]","{""language"": 0.0, ""documentation"": 12.13, ""awareness"": 77.07, ""stigma"": 59.41}",1.1,26.9,2979,P4
22127,22,127,4883,1738.0,782,956.0,0.5500575373993095,33,0.0067581404874052,0.0434621649637198,0.1564731449860291,0.3872619291419209,0.1800122875281589,1885,1281,high,48.26,41.21,82.18,74.84,59.12,documentation,"[""documentation"", ""awareness"", ""stigma"", ""language""]","{""language"": 41.21, ""documentation"": 82.18, ""awareness"": 74.84, ""stigma"": 59.12}",1.0,48.26,1607,P3
23001,23,001,46632,10410.0,7471,2939.0,0.2823246878001921,803,0.017219934808715,0.0253732539195,0.0753490395812804,0.5488934637159032,0.085327671984903,777,2860,low,52.07,68.49,66.72,19.63,39.28,language,"[""language"", ""documentation"", ""stigma"", ""awareness""]","{""language"": 68.49, ""documentation"": 66.72, ""awareness"": 19.63, ""stigma"": 39.28}",1.2,62.48,674,P2
23003,23,003,29684,8961.0,5967,2994.0,0.3341144961499833,551,0.0185621883843147,0.0145031014324601,0.0881767119467792,0.4522638458428783,0.1270044468400485,768,2682,low,54.8,70.68,49.09,29.07,37.87,language,"[""language"", ""documentation"", ""stigma"", ""awareness""]","{""language"": 70.68, ""documentation"": 49.09, ""awareness"": 29.07, ""stigma"": 37.87}",1.2,65.76,541,P2
23005,23,005,130003,20045.5,9228,10817.5,0.5396473023870694,2053,0.0157919432628477,0.0316663398051905,0.034984267982786,0.6794766274624432,0.0597293908602109,210,1347,high,73.74,66.07,73.17,1.75,64.48,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 66.07, ""documentation"": 73.17, ""awareness"": 1.75, ""stigma"": 64.48}",1.0,73.74,231,P1
23007,23,007,12457,3173.0,1792,1381.0,0.4352347935707532,15,0.0012041422493377,0.0108807430751368,0.0615603880281366,0.4906478285301437,0.0903909448502849,1494,2154,moderate,48.59,11.66,39.66,27.71,41.12,stigma,"[""stigma"", ""documentation"", ""awareness"", ""language""]","{""language"": 11.66, ""documentation"": 39.66, ""awareness"": 27.71, ""stigma"": 41.12}",0.8,38.87,2362,P4
23009,23,009,24992,5755.0,2083,3672.0,0.6380538662033015,54,0.0021606914212548,0.013854218671992,0.0504606463078146,0.5690220870678617,0.0770646606914212,647,725,critical,71.87,17.1,47.32,14.6,68.19,stigma,"[""stigma"", ""documentation"", ""language"", ""awareness""]","{""language"": 17.1, ""documentation"": 47.32, ""awareness"": 14.6, ""stigma"": 68.19}",0.8,57.5,955,P3
23011,23,011,53936,12458.5,7155,5303.5,0.4256933017618493,443,0.0082134381489172,0.0090037734647411,0.0516116949787384,0.5344667754375556,0.0833765944823494,457,2214,moderate,64.21,46.84,34.11,9.27,46.42,language,"[""language"", ""stigma"", ""documentation"", ""awareness""]","{""language"": 46.84, ""documentation"": 34.11, ""awareness"": 9.27, ""stigma"": 46.42}",1.2,77.05,143,P1
23013,23,013,17979,3670.5,1720,1950.5,0.5313989919629478,50,0.0027810223037988,0.0141703377386196,0.0570482618107729,0.5762834417932032,0.0855998665109294,1132,1428,high,59.01,20.73,48.3,20.59,66.07,stigma,"[""stigma"", ""documentation"", ""language"", ""awareness""]","{""language"": 20.73, ""documentation"": 48.3, ""awareness"": 20.59, ""stigma"": 66.07}",0.8,47.21,1710,P4
23015,23,015,16201,3063.5,1250,1813.5,0.5919699689897177,82,0.0050614159619776,0.0052455357142857,0.0514386928860613,0.5909511758533423,0.0656749583359051,1204,993,high,60.92,33.05,20.45,20.33,61.32,stigma,"[""stigma"", ""language"", ""documentation"", ""awareness""]","{""language"": 33.05, ""documentation"": 20.45, ""awareness"": 20.33, ""stigma"": 61.32}",0.8,48.74,1573,P3
23017,23,017,23694,6356.5,3517,2839.5,0.4467080940769291,72,0.0030387439858191,0.0074410843209372,0.0738991246725917,0.4883092766101122,0.0939478348949101,802,2070,moderate,59.9,22.11,29.47,24.49,43.79,stigma,"[""stigma"", ""documentation"", ""awareness"", ""language""]","{""language"": 22.11, ""documentation"": 29.47, ""awareness"": 24.49, ""stigma"": 43.79}",0.8,47.92,1643,P4
23019,23,019,64769,16270.5,9746,6524.5,0.4010018130973233,373,0.0057589278821658,0.015373996392548,0.0546879933602172,0.5262085256835832,0.0900430761629792,371,2347,moderate,64.31,36.65,50.3,9.27,45.28,documentation,"[""documentation"", ""stigma"", ""language"", ""awareness""]","{""language"": 36.65, ""documentation"": 50.3, ""awareness"": 9.27, ""stigma"": 45.28}",1.0,64.31,601,P2
23021,23,021,8111,2223.0,1496,727.0,0.3270355375618533,36,0.0044384169646159,0.012963503649635,0.0800208039230254,0.4692393046480089,0.1034397731475773,2166,2704,low,32.74,29.54,45.38,42.5,31.02,documentation,"[""documentation"", ""awareness"", ""stigma"", ""language""]","{""language"": 29.54, ""documentation"": 45.38, ""awareness"": 42.5, ""stigma"": 31.02}",1.0,32.74,2746,P4
23023,23,023,16175,3200.5,1360,1840.5,0.5750663958756445,23,0.0014219474497681,0.0097053352384546,0.052262835709989,0.6306027820710973,0.0814219474497681,1191,1112,high,60.28,12.87,36.55,20.53,75.82,stigma,"[""stigma"", ""documentation"", ""awareness"", ""language""]","{""language"": 12.87, ""documentation"": 36.55, ""awareness"": 20.53, ""stigma"": 75.82}",0.8,48.22,1611,P3
23025,23,025,22737,6655.5,4227,2428.5,0.364886184358801,17,0.000747679992963,0.005879808070479,0.0714754787359794,0.4669041650173726,0.106874257817654,941,2554,low,53.65,8.78,23.09,23.84,36.15,stigma,"[""stigma"", ""awareness"", ""documentation"", ""language""]","{""language"": 8.78, ""documentation"": 23.09, ""awareness"": 23.84, ""stigma"": 36.15}",0.8,42.92,2028,P4
23027,23,027,17476,4048.0,2282,1766.0,0.4362648221343873,15,0.0008583199816891,0.0096985452182172,0.0629548033914146,0.5596818493934539,0.0821698329137102,1232,2146,moderate,52.7,9.5,36.49,23.01,52.44,stigma,"[""stigma"", ""documentation"", ""awareness"", ""language""]","{""language"": 9.5, ""documentation"": 36.49, ""awareness"": 23.01, ""stigma"": 52.44}",0.8,42.16,2105,P4
23029,23,029,13989,4478.0,2756,1722.0,0.3845466726217061,42,0.0030023589963542,0.0135632257445379,0.0884242293597758,0.4455643720065766,0.1426835370648366,1253,2458,low,49.79,21.85,46.62,38.12,48.33,stigma,"[""stigma"", ""documentation"", ""awareness"", ""language""]","{""language"": 21.85, ""documentation"": 46.62, ""awareness"": 38.12, ""stigma"": 48.33}",0.8,39.83,2285,P4
23031,23,031,90250,14899.0,7573,7326.0,0.4917108530773877,811,0.0089861495844875,0.0154053210761371,0.0490373549811825,0.6487091412742382,0.0590249307479224,321,1732,moderate,69.62,49.39,50.43,5.69,59.1,stigma,"[""stigma"", ""documentation"", ""language"", ""awareness""]","{""language"": 49.39, ""documentation"": 50.43, ""awareness"": 5.69, ""stigma"": 59.1}",0.8,55.7,1073,P3
24001,24,001,27436,8102.5,6039,2063.5,0.2546744831842024,63,0.0022962530981192,0.0095776393849059,0.1027497287824417,0.4737571074500656,0.1285172765709287,1089,2945,low,45.84,17.69,35.98,35.51,30.92,documentation,"[""documentation"", ""awareness"", ""stigma"", ""language""]","{""language"": 17.69, ""documentation"": 35.98, ""awareness"": 35.51, ""stigma"": 30.92}",1.0,45.84,1795,P4
24003,24,003,223602,21188.0,14583,6605.0,0.3117330564470455,3855,0.0172404540209837,0.0411465877861562,0.0622052832683538,0.7914419370130857,0.0399593921342385,364,2777,low,59.95,68.52,80.66,7.11,56.64,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 68.52, ""documentation"": 80.66, ""awareness"": 7.11, ""stigma"": 56.64}",1.0,59.95,798,P2
24005,24,005,330151,52180.5,36243,15937.5,0.3054301894385833,8297,0.025130924940406,0.0530917411539267,0.0830136445877375,0.6733343227795766,0.0677568748845225,127,2792,low,63.32,77.86,86.82,15.95,54.9,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 77.86, ""documentation"": 86.82, ""awareness"": 15.95, ""stigma"": 54.9}",1.0,63.32,639,P2
24009,24,009,33485,2842.0,1721,1121.0,0.3944405348346235,95,0.0028370912348812,0.0104700877482914,0.0509181325384936,0.8155890697327162,0.0380767507839331,1723,2383,moderate,42.99,21.03,38.65,12.41,57.37,stigma,"[""stigma"", ""documentation"", ""language"", ""awareness""]","{""language"": 21.03, ""documentation"": 38.65, ""awareness"": 12.41, ""stigma"": 57.37}",0.8,34.39,2656,P4
24011,24,011,12181,2713.5,2132,581.5,0.2142988759904182,275,0.0225761431737952,0.049631802670179,0.1599229287090559,0.5453575240128068,0.0784828831787209,2349,3034,low,24.27,75.4,85.46,61.72,34.85,documentation,"[""documentation"", ""language"", ""awareness"", ""stigma""]","{""language"": 75.4, ""documentation"": 85.46, ""awareness"": 61.72, ""stigma"": 34.85}",1.0,24.27,3033,P4
24013,24,013,63487,7186.0,3354,3832.0,0.5332591149457278,371,0.0058437160363539,0.0214148854392546,0.0512594593259278,0.7582654716713658,0.0401972057271567,628,1407,high,66.93,37.05,61.04,8.32,58.95,documentation,"[""documentation"", ""stigma"", ""language"", ""awareness""]","{""language"": 37.05, ""documentation"": 61.04, ""awareness"": 8.32, ""stigma"": 58.95}",1.0,66.93,495,P2
24015,24,015,40172,6916.5,5096,1820.5,0.2632111617147401,540,0.0134421985462511,0.0155989498495678,0.0845804584299255,0.6590660161306383,0.0605396793786717,1203,2918,low,44.5,61.09,51.03,25.02,52.04,language,"[""language"", ""stigma"", ""documentation"", ""awareness""]","{""language"": 61.09, ""documentation"": 51.03, ""awareness"": 25.02, ""stigma"": 52.04}",1.2,53.4,1231,P3
24017,24,017,60199,6213.0,5408,805.0,0.1295670368582005,692,0.0114952075615874,0.0338154229150613,0.0567552893372565,0.7901792388577883,0.0528912440405986,2071,3131,low,24.35,56.8,75.07,10.33,55.88,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 56.8, ""documentation"": 75.07, ""awareness"": 10.33, ""stigma"": 55.88}",1.0,24.35,3032,P4
24019,24,019,13324,3617.0,2776,841.0,0.2325131324301907,122,0.0091564094866406,0.0203606034588495,0.1318245748625495,0.5057039927949565,0.1338937256079255,2016,2997,low,30.35,49.98,59.38,53.66,35.88,documentation,"[""documentation"", ""awareness"", ""language"", ""stigma""]","{""language"": 49.98, ""documentation"": 59.38, ""awareness"": 53.66, ""stigma"": 35.88}",1.0,30.35,2861,P4
24021,24,021,101807,9921.5,7267,2654.5,0.2675502696164894,1971,0.0193601618749201,0.0532066304964311,0.0658293950233687,0.7900340841003074,0.0425412790868997,858,2907,low,50.07,71.6,86.95,11.12,56.5,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 71.6, ""documentation"": 86.95, ""awareness"": 11.12, ""stigma"": 56.5}",1.0,50.07,1484,P3
24023,24,023,12565,2780.0,1942,838.0,0.3014388489208633,8,0.0006366892160764,0.0072441054574582,0.1014978137501163,0.5602069239952249,0.084600079586152,2020,2800,low,33.73,8.25,28.64,45.24,42.59,awareness,"[""awareness"", ""stigma"", ""documentation"", ""language""]","{""language"": 8.25, ""documentation"": 28.64, ""awareness"": 45.24, ""stigma"": 42.59}",1.1,37.1,2490,P4
24025,24,025,100271,12365.5,7514,4851.5,0.392341595568315,893,0.0089058651055639,0.0188945902807141,0.0537201108709029,0.743106182246113,0.0542928663322396,494,2399,moderate,61.96,49.16,57.0,6.79,58.37,stigma,"[""stigma"", ""documentation"", ""language"", ""awareness""]","{""language"": 49.16, ""documentation"": 57.0, ""awareness"": 6.79, ""stigma"": 58.37}",0.8,49.57,1513,P3
24027,24,027,120066,9799.0,6412,3387.0,0.3456475150525563,4066,0.033864707744074,0.0751176942704153,0.0474881345643768,0.8214898472506788,0.0354721569803274,691,2631,low,56.57,84.64,92.22,4.16,56.99,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 84.64, ""documentation"": 92.22, ""awareness"": 4.16, ""stigma"": 56.99}",1.0,56.57,1011,P3
24029,24,029,8530,1528.0,984,544.0,0.3560209424083769,33,0.0038686987104337,0.016402803010641,0.0819578010621501,0.5745603751465416,0.061664712778429,2407,2588,low,30.45,27.19,53.03,42.52,42.9,documentation,"[""documentation"", ""stigma"", ""awareness"", ""language""]","{""language"": 27.19, ""documentation"": 53.03, ""awareness"": 42.52, ""stigma"": 42.9}",1.0,30.45,2858,P4
24031,24,031,387881,42115.5,27978,14137.5,0.3356840118246251,29894,0.0770700292099896,0.141522297004688,0.0875205290352853,0.7808090625733151,0.0483008964089501,147,2676,low,64.52,93.58,98.22,17.71,57.28,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 93.58, ""documentation"": 98.22, ""awareness"": 17.71, ""stigma"": 57.28}",1.0,64.52,586,P2
24033,24,033,344586,45795.0,40125,5670.0,0.1238126433016705,21186,0.0614824746217199,0.1414883463934096,0.1326143417494954,0.7249307865090282,0.0643206630565374,425,3137,low,49.61,91.25,98.19,33.21,54.37,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 91.25, ""documentation"": 98.19, ""awareness"": 33.21, ""stigma"": 54.37}",1.0,49.61,1511,P3
24035,24,035,19637,2595.5,1404,1191.5,0.4590637642072818,277,0.0141060243418037,0.0285568487370218,0.0640644192711887,0.7532209604318378,0.0579009013596781,1654,1986,moderate,47.29,62.5,70.18,21.8,62.26,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 62.5, ""documentation"": 70.18, ""awareness"": 21.8, ""stigma"": 62.26}",1.0,47.29,1703,P4
24037,24,037,41743,5216.5,4553,663.5,0.1271925620626857,416,0.009965742759265,0.0181512957716923,0.0763059531406691,0.7712909948973481,0.0587643437223007,2251,3134,low,21.43,52.31,55.67,20.99,55.67,documentation,"[""documentation"", ""stigma"", ""language"", ""awareness""]","{""language"": 52.31, ""documentation"": 55.67, ""awareness"": 20.99, ""stigma"": 55.67}",1.0,21.43,3074,P4
24039,24,039,8296,2774.5,2281,493.5,0.1778698864660299,101,0.0121745419479267,0.0229694146242657,0.1504674545775269,0.4506991321118611,0.1601976856316297,2488,3081,low,20.29,58.34,63.16,65.31,22.8,awareness,"[""awareness"", ""documentation"", ""language"", ""stigma""]","{""language"": 58.34, ""documentation"": 63.16, ""awareness"": 65.31, ""stigma"": 22.8}",1.1,22.32,3062,P4
24041,24,041,16211,3255.0,1727,1528.0,0.469431643625192,363,0.0223922028252421,0.0487177447158352,0.080322693791652,0.6379001912281784,0.0814261920917895,1377,1905,moderate,52.11,75.07,84.98,32.06,67.48,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 75.07, ""documentation"": 84.98, ""awareness"": 32.06, ""stigma"": 67.48}",1.0,52.11,1330,P3
24043,24,043,59411,12687.5,9397,3290.5,0.2593497536945813,1118,0.0188180639948831,0.0313933162616991,0.1132457772292729,0.5847401996263318,0.0852367406709195,706,2931,low,52.02,70.95,72.91,33.85,44.65,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 70.95, ""documentation"": 72.91, ""awareness"": 33.85, ""stigma"": 44.65}",1.0,52.02,1340,P3
24045,24,045,40034,7968.0,6781,1187.0,0.1489708835341365,1442,0.0360193835240046,0.0557641883650124,0.1060215770652766,0.5850277264325323,0.0759354548633661,1662,3115,low,31.66,85.49,87.77,33.82,41.32,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 85.49, ""documentation"": 87.77, ""awareness"": 33.82, ""stigma"": 41.32}",1.0,31.66,2802,P4
24047,24,047,23827,4235.0,2321,1914.0,0.4519480519480519,113,0.0047425189910605,0.0248878545017736,0.0630368249580412,0.6354975448021153,0.0663532966802367,1152,2030,moderate,54.73,30.99,66.02,19.49,58.55,documentation,"[""documentation"", ""stigma"", ""language"", ""awareness""]","{""language"": 30.99, ""documentation"": 66.02, ""awareness"": 19.49, ""stigma"": 58.55}",1.0,54.73,1129,P3
24510,24,510,250608,74441.0,59108,15333.0,0.2059752018376969,5972,0.023830045329758,0.0466256520782476,0.1279718031164976,0.4974701525889038,0.1569502968779927,134,3048,low,58.23,76.65,83.87,32.72,35.27,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 76.65, ""documentation"": 83.87, ""awareness"": 32.72, ""stigma"": 35.27}",1.0,58.23,906,P3
25001,25,001,102981,16242.5,8591,7651.5,0.4710789595197783,2094,0.020333847991377,0.0423517753060985,0.0361734391139045,0.6905934104349346,0.0619337547702974,305,1891,moderate,68.83,72.85,81.55,2.69,62.21,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 72.85, ""documentation"": 81.55, ""awareness"": 2.69, ""stigma"": 62.21}",1.0,68.83,416,P2
25003,25,003,56517,12734.0,8793,3941.0,0.3094864143238574,648,0.0114655767291257,0.0249127273579232,0.0630410492570199,0.5828688713130562,0.0860095192596917,606,2783,low,56.08,56.73,66.08,12.8,47.36,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 56.73, ""documentation"": 66.08, ""awareness"": 12.8, ""stigma"": 47.36}",1.0,56.08,1047,P3
25005,25,005,232202,48761.5,44171,4590.5,0.0941418947325246,13099,0.0564120894738202,0.0525900877538742,0.1375209859165255,0.6277034650864334,0.0864376706488316,526,3161,low,46.56,90.57,86.54,35.36,47.46,language,"[""language"", ""documentation"", ""stigma"", ""awareness""]","{""language"": 90.57, ""documentation"": 86.54, ""awareness"": 35.36, ""stigma"": 47.46}",1.2,55.87,1068,P3
25007,25,007,7362,1024.0,557,467.0,0.4560546875,238,0.0323281716924748,0.0762372897691677,0.0475413948820873,0.7080956261885357,0.0461831024178212,2525,2011,moderate,33.62,83.52,92.44,31.39,56.97,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 83.52, ""documentation"": 92.44, ""awareness"": 31.39, ""stigma"": 56.97}",1.0,33.62,2698,P4
25009,25,009,311676,55045.0,49859,5186.0,0.09421382505223,22920,0.0735379047472375,0.0819106159369123,0.0985987795993035,0.6850607682336786,0.0773527637675021,465,3160,low,47.51,93.09,93.24,22.69,52.46,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 93.09, ""documentation"": 93.24, ""awareness"": 22.69, ""stigma"": 52.46}",1.0,47.51,1675,P4
25011,25,011,31498,6903.0,5080,1823.0,0.2640880776473996,330,0.010476855673376,0.0230111953977609,0.0607806210996639,0.5765127944631405,0.0820052066797892,1198,2916,low,44.62,54.14,63.19,16.21,43.14,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 54.14, ""documentation"": 63.19, ""awareness"": 16.21, ""stigma"": 43.14}",1.0,44.62,1898,P4
25013,25,013,184217,46022.0,44416,1606.0,0.0348963539176915,14870,0.0807200204107112,0.0356311831186143,0.1282270115481527,0.558862645684166,0.1176655791810745,1324,3187,low,31.21,93.94,76.53,33.48,35.95,language,"[""language"", ""documentation"", ""stigma"", ""awareness""]","{""language"": 93.94, ""documentation"": 76.53, ""awareness"": 33.48, ""stigma"": 35.95}",1.2,37.45,2464,P4
25015,25,015,61770,11792.0,6610,5182.0,0.4394504748982361,1091,0.017662295612757,0.0373702864076119,0.0451536122889831,0.6409745831309698,0.0784523231342075,466,2126,moderate,64.75,69.15,77.71,6.73,63.4,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 69.15, ""documentation"": 77.71, ""awareness"": 6.73, ""stigma"": 63.4}",1.0,64.75,576,P2
25017,25,017,630939,82668.5,54324,28344.5,0.3428694121702946,36975,0.0586031296210885,0.1108056215555402,0.0656403990189883,0.7621132946291163,0.0603544875178107,48,2647,low,66.41,90.83,96.51,7.04,58.63,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 90.83, ""documentation"": 96.51, ""awareness"": 7.04, ""stigma"": 58.63}",1.0,66.41,516,P2
25019,25,019,5048,271.0,304,0.0,0.0,32,0.0063391442155309,0.0757395622071473,0.0400956937799043,0.8629160063391442,0.0172345483359746,3197,3197,low,0.39,39.31,92.38,35.36,55.78,documentation,"[""documentation"", ""stigma"", ""language"", ""awareness""]","{""language"": 39.31, ""documentation"": 92.38, ""awareness"": 35.36, ""stigma"": 55.78}",1.0,0.39,3209,P4
25021,25,021,281408,36615.5,24504,12111.5,0.3307752181453209,13721,0.048758386399818,0.0762318160488033,0.0564059763892843,0.7601027689333637,0.0601795258130543,184,2697,low,63.7,88.86,92.41,4.69,58.23,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 88.86, ""documentation"": 92.41, ""awareness"": 4.69, ""stigma"": 58.23}",1.0,63.7,632,P2
25023,25,023,200995,27693.0,24243,3450.0,0.1245802188278626,6336,0.0315231722182143,0.0403881260939782,0.0676451275889294,0.7239632826687231,0.0577576556630761,678,3136,low,45.72,83.03,80.15,9.67,54.23,language,"[""language"", ""documentation"", ""stigma"", ""awareness""]","{""language"": 83.03, ""documentation"": 80.15, ""awareness"": 9.67, ""stigma"": 54.23}",1.2,54.86,1119,P3
25025,25,025,322184,74658.0,60090,14568.0,0.1951297918508398,37298,0.115766146053187,0.1461916304853664,0.1239279860749361,0.6396375983909816,0.1262384227646314,144,3064,low,57.54,95.74,98.51,31.0,54.3,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 95.74, ""documentation"": 98.51, ""awareness"": 31.0, ""stigma"": 54.3}",1.0,57.54,951,P3
25027,25,027,333273,58851.0,50938,7913.0,0.1344582080168561,16400,0.0492089068121329,0.0644717662569168,0.086899432113398,0.6694901777221677,0.0729041956594143,291,3125,low,52.22,89.03,90.31,17.63,51.73,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 89.03, ""documentation"": 90.31, ""awareness"": 17.63, ""stigma"": 51.73}",1.0,52.22,1322,P3
26001,26,001,5116,1403.5,603,800.5,0.5703598147488422,3,0.0005863956215793,0.0054316197866149,0.0710933833880807,0.4605160281469898,0.1055512118842846,2080,1145,high,46.25,7.89,21.34,45.27,54.73,stigma,"[""stigma"", ""awareness"", ""documentation"", ""language""]","{""language"": 7.89, ""documentation"": 21.34, ""awareness"": 45.27, ""stigma"": 54.73}",0.8,37.0,2496,P4
26003,26,003,3490,903.5,377,526.5,0.5827338129496403,4,0.0011461318051575,0.0051060932713037,0.0637613337233109,0.4931232091690544,0.087106017191977,2437,1050,high,41.32,11.3,19.78,46.76,53.52,stigma,"[""stigma"", ""awareness"", ""documentation"", ""language""]","{""language"": 11.3, ""documentation"": 19.78, ""awareness"": 46.76, ""stigma"": 53.52}",0.8,33.06,2726,P4
26005,26,005,44984,7468.0,3178,4290.0,0.5744509908944831,431,0.0095811844211275,0.0200061201028838,0.0794768007494865,0.646252000711364,0.0506846878890272,562,1117,high,70.01,51.2,58.72,21.66,59.0,stigma,"[""stigma"", ""documentation"", ""language"", ""awareness""]","{""language"": 51.2, ""documentation"": 58.72, ""awareness"": 21.66, ""stigma"": 59.0}",0.8,56.01,1058,P3
26007,26,007,12734,3830.5,2172,1658.5,0.4329721968411434,45,0.0035338463954766,0.0058807250588072,0.0690230231157641,0.4320716192869483,0.1332652740694204,1294,2168,moderate,51.58,25.09,23.12,30.49,48.52,stigma,"[""stigma"", ""awareness"", ""language"", ""documentation""]","{""language"": 25.09, ""documentation"": 23.12, ""awareness"": 30.49, ""stigma"": 48.52}",0.8,41.26,2181,P4
26009,26,009,11034,2137.0,1026,1111.0,0.5198876930276088,23,0.002084466195396,0.0090467414977383,0.0560337737814573,0.5918977705274606,0.0667029182526735,1736,1522,high,49.06,16.77,34.26,27.55,56.78,stigma,"[""stigma"", ""documentation"", ""awareness"", ""language""]","{""language"": 16.77, ""documentation"": 34.26, ""awareness"": 27.55, ""stigma"": 56.78}",0.8,39.25,2331,P4
26011,26,011,6421,1671.0,1005,666.0,0.3985637342908438,12,0.0018688677776047,0.0042513617643151,0.1137566137566137,0.46581529356798,0.0803613144370035,2247,2364,moderate,35.06,15.66,16.29,60.11,28.45,awareness,"[""awareness"", ""stigma"", ""documentation"", ""language""]","{""language"": 15.66, ""documentation"": 16.29, ""awareness"": 60.11, ""stigma"": 28.45}",1.1,38.57,2388,P4
26013,26,013,3337,1023.5,510,513.5,0.5017098192476795,6,0.0017980221756068,0.0016971754152018,0.0790532925454838,0.4534012586155229,0.1186694635900509,2458,1669,moderate,36.95,15.17,6.29,54.28,53.14,awareness,"[""awareness"", ""stigma"", ""language"", ""documentation""]","{""language"": 15.17, ""documentation"": 6.29, ""awareness"": 54.28, ""stigma"": 53.14}",1.1,40.65,2223,P4
